id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres
676Xn9uFcLRqoHJyUtLImf,ALONE,ALONE,"[""MY FIRST STORY""]",0.316,0.963,5,-3.603,0,0.17,0.0001,1e-05,0.187,0.487,199.962,215267,2015,Pop,23,718506,60.0,"[""6cutt8thPFUICMfxaYerWd""]","[""anime"", ""j-pop"", ""j-rock""]"
72iaBWeNjV5WwHBvgZPL65,ALONE,ANTITHESE,"[""MY FIRST STORY""]",0.315,0.967,5,-3.459,0,0.19,3.5000000000000004e-05,2.9e-05,0.356,0.49,200.08,213000,2016,Pop,47,718506,60.0,"[""6cutt8thPFUICMfxaYerWd""]","[""anime"", ""j-pop"", ""j-rock""]"
2XNKHqnxwcUvtAPMDk41YF,ALSATIA,ALSATIA / CAUSE DISARRAY,"[""GALNERYUS""]",0.231,0.985,10,-4.293,0,0.17,5.1e-05,0.0606,0.313,0.236,135.931,322893,2008,Rock,0,123112,47.0,"[""3BNDjSD67jJE4fhxX1b2OV""]","[""anime"", ""j-rock"", ""power metal"", ""speed metal"", ""symphonic metal"", ""visual kei""]"
5RBkxxZAYHU7R9GuzEZk1g,ANGEL PASSED CHILDREN,PSYCHOPATH,"[""BO\u00d8WY""]",0.529,0.85,7,-4.658,1,0.0426,0.0116,0.0,0.681,0.965,199.824,142000,1987,Pop,33,607672,56.0,"[""0pr3ep0knQaPHEZ2X8niA0""]","[""j-pop"", ""j-rock"", ""kayokyoku"", ""visual kei""]"
1Xv7wEC2UsydXmXXb00TCc,ANGER/ANGER,eYe's,"[""MYTH & ROID""]",0.604,0.802,5,-4.73,0,0.0568,0.00175,0.103,0.119,0.329,126.986,252907,2017,Pop,0,325178,56.0,"[""1NRrtMvT3o1TI6I8XCuweq""]","[""anime"", ""j-pop"", ""j-rock""]"
2y6jrNLONfSqjacoyXfcCe,ANOTHER STARTING LINE,ANOTHER STARTING LINE,"[""Hi-STANDARD""]",0.524,0.969,5,-3.364,1,0.0403,0.000502,8.66e-05,0.0707,0.804,150.041,246707,2016,Rock,0,218243,51.0,"[""5bqCpmhZzNzRzzKSbbDkeH""]","[""j-rock"", ""melodic hardcore"", ""punk"", ""ska punk"", ""skate punk""]"
7H64NQVGS9bs20OV0Xusae,ANSWER / SICKNESS,THE SIDE EFFECTS,"[""coldrain""]",0.492,0.994,6,-3.584,0,0.116,7.810000000000001e-05,2.58e-06,0.474,0.163,121.004,224190,2019,Rock,28,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
7CEyjjTGXwIoCdCllaSkTQ,APHRODITE,地獄より愛をこめて,"[""Seikima-II""]",0.494,0.88,10,-4.734,1,0.0449,0.000571,0.088,0.365,0.323,164.183,289520,2013,Rock,19,63574,42.0,"[""3xl8koA4X7WDnRYSmjYeDa""]","[""j-rock"", ""visual kei""]"
5CgZfS2u7xrC1aloa5UbFQ,APPLE,LUCKY,"[""TOWA TEI"", ""RINGO SHEENA""]",0.724,0.922,5,-3.405,0,0.0791,0.211,0.17,0.0695,0.972,98.011,236453,2013,Electronic,0,73862,31.5,"[""5FLbE1s9bnHwJhmngtVXpD"", ""7piU2PfySFPCKq2R6bR9SD""]","[""shibuya-kei""]"
2vdO4HCh3Ya4B6U044UdCh,AREA PD,AREA PD,"[""Paledusk""]",0.214,0.977,1,-4.206,1,0.292,2.3e-05,0.00107,0.245,0.323,170.229,177888,2022,Rock,35,90872,53.0,"[""2GWuBfYdmPB91krBNQavHa""]","[""anime"", ""j-rock"", ""mathcore""]"
5FhrhgRvMIlIX6mBYDKZbd,AS ONE,AWAKE,"[""L'Arc-en-Ciel""]",0.524,0.951,7,-4.526,1,0.0538,7.530000000000001e-05,0.0012,0.0493,0.498,140.022,224773,2005,Pop,18,1012616,59.0,"[""6jTjjAjvYvMYfaqi837p5x""]","[""anime"", ""j-pop"", ""j-rock"", ""visual kei""]"
47m5x8zwiI7agRYFpZQBlH,AUDIT,AUDIT,"[""weevildoing"", ""Tsurumaki Maki""]",0.677,0.647,0,-11.296,0,0.0296,0.0746,0.6930000000000001,0.0932,0.768,134.963,185781,2021,Electronic,49,16610,35.5,"[""5zwqiROc7gBVY5Xx2sf2Tn"", ""7vQboBAcn1MJ8FkfpQmsry""]","[""vocaloid""]"
7CfQ7HEvya9qRnjLqW3Hgj,AWAKE,BLACK EMPIRE,"[""ANTHEM""]",0.301,0.988,1,-3.797,0,0.135,5.3200000000000006e-05,0.000781,0.241,0.152,116.711,295172,2008,Rock,4,32754,31.0,"[""67BObUWOkPPGftw3ITCHXH""]","[""heavy metal"", ""j-rock"", ""power metal"", ""speed metal"", ""visual kei""]"
2U70kTBWOZQO8RlOJywLZx,Abaddon,Atheos,"[""Gpkism""]",0.358,0.769,7,-5.288,1,0.0423,3.51e-05,0.309,0.0737,0.177,139.973,319027,2009,Rock,22,17956,27.0,"[""0JDqeuvEZZC6huiM4018ke""]","[""j-rock"", ""visual kei""]"
7fPazfXuMWP2jRTM7d3C53,About Me,Campanula,"[""Panaman""]",0.632,0.942,8,-5.198,1,0.0375,0.0153,0.0,0.0376,0.731,133.974,247000,2015,Rock,24,19756,26.0,"[""0AWv8HPpuv9tuYcGYRHVST""]","[""vocaloid""]"
5y0Ht7QtPIOHrCCnEWXYx7,Abyss,Let Me Hear,"[""Fear, and Loathing in Las Vegas""]",0.347,0.98,8,0.0,1,0.139,8.5e-05,0.157,0.123,0.347,197.027,225520,2015,Rock,0,316437,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
7Dv9K4j5kWAZOt4AixuFkJ,Acceleration,All That We Have Now,"[""Fear, and Loathing in Las Vegas""]",0.401,0.985,5,-0.406,0,0.212,0.00146,0.0,0.19,0.431,170.066,188587,2012,Rock,0,316437,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
1jCoUz2QDLAq66kgi3l9vt,Accept Each Other's Sense of Values,New Sunrise,"[""Fear, and Loathing in Las Vegas""]",0.3,0.992,9,-1.071,1,0.198,0.00183,0.0228,0.37,0.238,103.309,227040,2017,Rock,20,316437,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
7v33UbKu652ZEA3xJjFdFf,Acropolis,ELEVEN FIRE CRACKERS,"[""ELLEGARDEN""]",0.195,0.897,5,-1.867,1,0.111,6.980000000000002e-05,2.29e-05,0.0427,0.275,178.155,184627,2006,Rock,31,626313,57.0,"[""3cbd5GWGOknxmFAe77MDbk""]","[""j-pop"", ""j-rock"", ""melodic hardcore""]"
3k7OxbDGBNG3TSPAmFC6Gr,"The Photographer: Act I, A Gentleman's Honor",The Best Of Philip Glass,"[""Philip Glass"", ""Michael Riesman"", ""Philip Glass Ensemble"", ""Paul Zukofsky"", ""Maeretha Stewart"", ""Dora Ohrenstein""]",0.5740000000000001,0.302,9,-14.8,0,0.0393,0.874,0.133,0.0854,0.0757,140.767,195413,2007,Classical,7,738016,30.0,"[""69lxxQvsfAIoQbB20bEPFC"", ""1KPzLZHZrqvYILcVTEMCP1"", ""3d8ZNJ7en7Rf9cnI9U8gbp"", ""4cSDSc4bjq1mezqYQ2xpmq"", ""1rWI6qde7Dwqrsy20Q36TX"", ""0Su4XjSgg1Lulqo3FaaqYK""]","[""avant-garde"", ""classical"", ""contemporary classical"", ""japanese classical"", ""minimalism"", ""neoclassical""]"
3Ua7g1MvwMO6SDGWxWLfvN,Adam's Apple Pie,ワタリドリ／Dracula La,"[""[Alexandros]""]",0.156,0.962,0,-2.017,0,0.0821,0.00627,0.0,0.331,0.392,185.093,142267,2015,Pop,28,1031672,59.0,"[""1luOe8HkZQ7zwuaO2wuJqI""]","[""anime"", ""j-pop"", ""j-rock""]"
6FB0KoHnwgiJ9sEyboz8fp,Addicted,Pepperoni Quattro,"[""ELLEGARDEN""]",0.458,0.99,9,-0.3,0,0.117,0.000868,1.2e-05,0.0688,0.206,115.96,196320,2004,Rock,30,626313,57.0,"[""3cbd5GWGOknxmFAe77MDbk""]","[""j-pop"", ""j-rock"", ""melodic hardcore""]"
2ziiTdjVUmYYnKwSNAwLsi,Addictive Dancer,White Noise,"[""TK from Ling tosite sigure""]",0.58,0.917,1,-4.398,1,0.0863,0.00243,7e-06,0.119,0.5760000000000001,134.99,291800,2016,Pop,0,531946,59.0,"[""3B9O5mYYw89fFXkwKh7jCS""]","[""anime"", ""j-pop"", ""j-rock""]"
0mTfBYXI1ydld186X0cL9f,Adoration,Hypnoprism,"[""Momus""]",0.833,0.0978,0,-18.464,0,0.0689,0.86,0.037,0.112,0.32,115.008,212003,2010,Pop,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
2MKOVAT1pKO1bXX4oYvdgX,Adrenaline,The Enemy Inside,"[""coldrain""]",0.472,0.967,10,-3.28,0,0.0873,7.019999999999999e-06,0.201,0.396,0.5660000000000001,126.968,210213,2011,Rock,0,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
7JPu8dToC2XhxpbXtng8gL,Advice,Flcl (Original Soundtrack),"[""the pillows""]",0.273,0.973,2,-4.121,1,0.129,1.2400000000000002e-05,0.848,0.0479,0.13,96.618,133667,2020,Pop,0,255534,49.0,"[""6ilYV5oF8whllOnm4VZlYR""]","[""anime"", ""j-rock"", ""japanese indie""]"
1ONWcqLl6XBQdOumfW7u5c,After dark,Nothing lasts forever,"[""coldrain""]",0.313,0.936,10,-4.057,0,0.215,0.000217,0.0,0.345,0.5750000000000001,180.183,217787,2010,Rock,0,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
38yDMoY7a2kPsyzu5qGMzs,Afterglow,Voyager,"[""Momus""]",0.621,0.335,7,-16.214,1,0.103,0.305,0.357,0.0943,0.412,129.607,249667,1992,Pop,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
5ey7FGYTOvkxneduZRVEjC,Afterglow - Voyager,Create 2 - Recreate,"[""Momus""]",0.604,0.407,7,-12.565,1,0.15,0.164,0.111,0.126,0.426,129.414,250973,2018,Pop,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
2Ewj6avdJf86zdBmTmMxcw,Again,Wabi Sabi,"[""Survive Said The Prophet""]",0.257,0.734,5,-5.445,1,0.0515,0.00533,0.0,0.102,0.356,85.038,216292,2017,Pop,0,262887,52.0,"[""7zyObVag8rUjItn71SkIrh""]","[""anime"", ""j-rock""]"
7bsVUqMoc1Ex2eUlibuN2C,"Again (From ""Fullmetal Alchemist: Brotherhood"")","Again (From ""Fullmetal Alchemist: Brotherhood"")","[""NateWantsToBattle""]",0.61,0.911,8,-5.242,1,0.0318,0.000337,1.43e-05,0.247,0.836,140.075,248571,2021,Pop,0,454224,58.0,"[""0Vb15td3iKkAzdGD5Sj9Ky""]","[""anime""]"
71x12oZctjEKrBpkX19hqO,Age of Urizen,Kingdemonium,"[""HAMMER KING""]",0.262,0.949,11,-7.352,1,0.142,9.02e-05,0.00944,0.0823,0.221,106.49,458227,2022,Rock,3,10222,24.0,"[""2tcBSFExl1h7oADhE85NXT""]","[""japanese vgm"", ""power metal"", ""symphonic metal""]"
5SttGai4pssVpymhyYZGLC,Ain't That So Awesome,Cocoon for the Golden Future,"[""Fear, and Loathing in Las Vegas""]",0.635,0.849,6,-2.158,0,0.0406,0.000572,0.0,0.0684,0.391,130.012,219147,2022,Rock,20,316437,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
6YtbrzaDmBCiBbMV3Rf61J,Akatsuki,Akatsuki,"[""Rustage"", ""GameboyJones"", ""Tokumei"", ""Rockit Music"", ""Connor Rapper"", ""Shwabadi"", ""Deaded Yasuke"", ""Eddie Rath"", ""DaisyBanaisy"", ""None Like Joshua""]",0.798,0.705,1,-6.396,1,0.37,0.397,0.0,0.0994,0.457,167.934,354472,2019,Hip-Hop,33,1125504,38.9,"[""6cd3XfCAc3e596RQW8P94H"", ""1FDAJKaPzIzRHJrl3Smitm"", ""27BXqhI0wTrkmqrD8Lv2fp"", ""0pPN4tp51uXAhkDux1Mmn4"", ""59unwXJLdSuY0StcEvGyJV"", ""7CCLirH6tIf750hgYn1Y4X"", ""7iQNntHqjuRkmfOSrW4sQV"", ""0HEAqFUled7OyqMxEATI1Q"", ""47Mvwx0WCLiJc5KfU2GDoA"", ""13rNJ8sWbjGYIUjqtHZvL2""]","[""anime"", ""anime rap""]"
1J0QIYbusuMIcokXJp1qH2,Albore,META,"[""METAFIVE""]",0.709,0.869,7,-5.829,1,0.0661,0.00299,0.268,0.356,0.742,111.974,279947,2016,Electronic,11,42364,24.0,"[""5bIZrkukT53Jqrc4Vl4dvI""]","[""shibuya-kei""]"
3oNCk3wh2qJKrq6Lntz1Bj,Alive,ALIVE,"[""Do As Infinity""]",0.54,0.917,3,-3.444,0,0.0933,0.00606,0.0,0.394,0.475,135.045,259507,2018,Pop,22,268820,47.0,"[""0gakJs5JAKmJZ4KnAHMh9i""]","[""anime"", ""j-pop"", ""j-rock""]"
4vjnMw710G5ST5XtGfmoaA,Alive-or-Dead,WORLD DOMINATION,"[""BAND-MAID""]",0.45,0.988,1,-1.373,1,0.155,1.4e-05,0.00226,0.0949,0.377,163.021,224541,2018,Rock,26,362630,52.0,"[""5Wh3G01Xfxn2zzEZNpuYHH""]","[""j-rock""]"
5rQewfDm1dfqdoTRjbLsgv,All Dead,Tierra,"[""L'Arc-en-Ciel""]",0.434,0.929,2,-6.399,1,0.0655,0.000227,0.0003529999999999,0.306,0.369,125.929,257600,1994,Pop,31,1012616,59.0,"[""6jTjjAjvYvMYfaqi837p5x""]","[""anime"", ""j-pop"", ""j-rock"", ""visual kei""]"
2eAGYm45dzThfY6hwSerMU,All Mine,JINSEI KAKETE BOKU WA,"[""ONE OK ROCK""]",0.398,0.357,2,-10.411,1,0.0273,0.841,0.00179,0.11,0.261,81.889,276480,2013,Rock,44,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
3sF38BVMmzxDoW0NHnRGYE,All My Ladies,TOKYO - HALLOWEEN -,"[""Che'Nelle"", ""Crystal Kay"", ""Thelma Aoyama""]",0.802,0.804,7,-3.458,1,0.223,0.0527,0.0,0.11,0.885,149.98,262200,2022,Pop,0,1043511,52.66666666666666,"[""7zVOa12T0RhNRzpbwZ4OCt"", ""3yzQHdj9G34CVZ5rVUDrOM"", ""1AU9Y5Y2Taxe4yh7AI6JRD""]","[""j-pop"", ""j-r&b"", ""j-rap""]"
3cKk3AktWTF4i35NSHfWvK,All That Matters,"Rwby, Vol. 5 (Music from the Rooster Teeth Series)","[""Jeff Williams"", ""Casey Lee Williams""]",0.411,0.163,5,-14.771,1,0.0359,0.936,0.0,0.103,0.221,99.987,285194,2018,Pop,0,186748,55.0,"[""6jy0VQ5tLwEKBeMxZ1aK4J"", ""08dD0frW9WYHRGVa40oILp""]","[""anime""]"
7DZApefGo0Aj8cqlvxsxOW,All Things Must Die,"Rwby, Vol. 5 (Music from the Rooster Teeth Series)","[""Jeff Williams"", ""Casey Lee Williams""]",0.289,0.6920000000000001,9,-11.017,1,0.0797,0.028,4.6e-05,0.102,0.0652,120.558,273560,2018,Pop,0,186748,55.0,"[""6jy0VQ5tLwEKBeMxZ1aK4J"", ""08dD0frW9WYHRGVa40oILp""]","[""anime""]"
18lXaewmQrOOCMZDAv0QYM,All We Need Is Summer Day,TIGHTROPE,"[""9mm Parabellum Bullet""]",0.471,0.973,9,-2.218,0,0.0786,0.000763,8e-06,0.265,0.351,103.536,162880,2022,Rock,24,202492,44.0,"[""3v0nHmnUcf9GAhjQOTctQu""]","[""anime"", ""j-rock"", ""visual kei""]"
6HPW7DDWhknvwFtsh2dqP6,All We Wanna Do,Pokemon 3 - The Ultimate Soundtrack,"[""Pok\u00e9mon""]",0.76,0.902,1,-4.24,0,0.0387,0.06,0.0,0.362,0.808,112.011,241027,2001,Pop,0,317668,55.0,"[""6goK4KMSdP4A8lw8jk4ADk""]","[""anime""]"
1NgRhSTxKZz1m3IR3MNONk,All because of you,All because of you,"[""Pay money To my Pain""]",0.115,0.92,3,-5.087,1,0.0928,0.000539,0.0,0.342,0.302,61.91,332960,2008,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
09K7f1OZq3CQrSpvyRKoKk,All for You,DAMN HERO,"[""TOTALFAT""]",0.457,0.978,8,-2.063,1,0.363,0.0371,0.0,0.0909,0.332,183.203,199320,2011,Rock,22,66446,34.0,"[""2Bxu9stwgeIGzYeTNRicKE""]","[""j-rock"", ""melodic hardcore"", ""skate punk""]"
0XzAVY9QyGtmLWL5uGxHpT,Alone,TVアニメ『東京喰種』ORIGINAL SOUNDTRACK,"[""Yutaka Yamada""]",0.661,0.378,10,-10.46,1,0.0269,0.411,0.0003709999999999,0.111,0.146,87.508,269880,2015,Pop,45,52924,52.0,"[""0G8iubd5gKv5vdPnmHRaxT""]","[""anime""]"
2oTPYhKPB94iYbrQY3nF37,Alternative Plans,ELEVEN FIRE CRACKERS,"[""ELLEGARDEN""]",0.399,0.941,7,-2.24,1,0.102,0.0145,0.0,0.236,0.214,89.959,200680,2006,Rock,37,626313,57.0,"[""3cbd5GWGOknxmFAe77MDbk""]","[""j-pop"", ""j-rock"", ""melodic hardcore""]"
2yjtQMNnyunO3OFiZf9A4p,Amaotoko,Arutokoroni no Teiri,"[""RADWIMPS""]",0.618,0.719,9,-4.845,1,0.036,0.0134,0.0,0.115,0.666,123.025,228947,2009,Pop,21,4905325,76.0,"[""1EowJ1WwkMzkCkRomFhui7""]","[""anime"", ""j-pop"", ""j-rock""]"
1q21eu8NMkMJRL9Bd9RVdK,Amazing,Amazing,"[""HIGH and MIGHTY COLOR""]",0.549,0.863,11,-4.025,0,0.0683,0.0003909999999999,0.000477,0.0852,0.421,94.48,227133,2007,Rock,7,52190,39.0,"[""68vPeaQOlnY1aA3iBKCEpG""]","[""anime"", ""j-rock"", ""visual kei""]"
0QNbHS0gGgLPWFQHhg80Ma,Amazing Kiss,Amazing Kiss,"[""BoA""]",0.665,0.926,7,-3.926,1,0.0509,0.126,0.0,0.058,0.722,100.06,273500,2001,Pop,24,854629,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
6RHjde4tVwkyrxQQqjTcKO,Amazing Trees,2V-Alk,"[""SawanoHiroyuki[nZk]"", ""Tielle""]",0.588,0.923,1,-4.188,0,0.0451,0.0189,0.0,0.343,0.624,91.968,286440,2017,Pop,0,408456,52.5,"[""2EWXgN0xWOnbqJOxa9pWNO"", ""0o6gAoBM3HpKhCOYQSolLe""]","[""anime"", ""j-pop"", ""j-rock""]"
2k1PUdpVQbeJYSkQm50zLO,American Girls,Ambitions,"[""ONE OK ROCK""]",0.47,0.936,11,-3.947,0,0.0557,8.7e-05,0.0,0.0286,0.845,157.936,168600,2017,Rock,44,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
6DISNf6P9IvirERc40W2QD,Amongst Women Only,Don't Stop the Night,"[""Momus""]",0.894,0.308,9,-15.934,1,0.196,0.00274,0.587,0.0519,0.765,113.527,243693,1989,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
11LOpncQm2hylzwfvG2j7q,Amygdala's Rag Doll,Thanks to You Song,"[""Ghost and Pals""]",0.592,0.793,9,-8.248,1,0.0492,0.718,0.035,0.303,0.607,158.953,275383,2018,Electronic,62,500700,57.0,"[""3Avni6DLpoxtanND8mG5t8""]","[""vocaloid""]"
7bAZk76xUal07z3AkQ3FX4,Anarchy,The Nerado Black Sessions,"[""Vagenda"", ""Hatsune Miku""]",0.393,0.668,11,-13.343,0,0.0319,0.465,0.909,0.181,0.292,149.845,241075,2016,Electronic,0,2742220,35.5,"[""2K1WNSLAMjvjBLadY7Vw4i"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
6U9Cou4YZi2Vao5f5H0bcv,Ancient story,Phantasm,"[""\u718a\u5ddd\u307f\u3086""]",0.5750000000000001,0.886,9,-6.746,1,0.037,0.0437,0.000148,0.101,0.5,143.984,223253,2020,Pop,29,21302,29.0,"[""7ivVCtwuf00c6Nk7CQG4X8""]","[""j-pop"", ""japanese indie""]"
7zZsbiNJJZ6w3jwk9O3pnD,And Dawn Anew (Outro),SYNTECH-,"[""nostraightanswer""]",0.287,0.386,2,-11.423,1,0.0654,0.178,0.0,0.785,0.451,76.068,129504,2019,Electronic,3,8500,25.0,"[""2BwIecyazQicxz5RzVUvLU""]","[""vocaloid""]"
3JnVplRv5OFdNP8fHIZLYy,Andy,Andy,"[""Dizzy Sunfist""]",0.613,0.9,4,-4.63,1,0.0577,0.001,0.0,0.119,0.662,105.047,170427,2021,Rock,25,31576,31.0,"[""66TdubACxGacvormjPazAk""]","[""j-rock"", ""melodic hardcore""]"
1koud6FNX00SYikBzUQBLQ,Angel of Doom,Evangelion 1.0 You Are (Not) Alone (Original Soundtrack Album),"[""Shiro SAGISU""]",0.437,0.506,9,-8.247,0,0.0297,0.617,0.00757,0.0992,0.259,143.924,230733,2016,Pop,0,268152,63.0,"[""5k3NfhEeZHpouIGDpjKOPo""]","[""anime"", ""soundtrack""]"
2qEchYQRkUUmgsIOZUuFIX,Angel's Scorn,Sons of Lillith,"[""Vagenda"", ""Hatsune Miku""]",0.393,0.5700000000000001,11,-16.363,0,0.0483,0.00483,0.254,0.348,0.296,74.988,227713,2017,Electronic,0,2742220,35.5,"[""2K1WNSLAMjvjBLadY7Vw4i"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
3nWeDCCPMUM9KkYCwc3gy1,Anime Thighs,Forever Virgins,"[""MC Virgins"", ""wonder""]",0.865,0.311,2,-16.994,1,0.434,0.212,1.18e-06,0.0651,0.59,93.006,155037,2019,Pop,0,391565,44.0,"[""3iNL7rw7fpmysjZvhB8vi7"", ""7w65Lll0zgO7LkK51MvOqk""]","[""anime""]"
3wn5Rw7VBqwP0vAQtjMhOS,Anime Thighs,Anime Thighs,"[""MC Virgins"", ""wonder""]",0.8300000000000001,0.299,7,-17.113,1,0.476,0.169,0.0,0.0663,0.533,93.1,155000,2019,Pop,0,391565,44.0,"[""3iNL7rw7fpmysjZvhB8vi7"", ""7w65Lll0zgO7LkK51MvOqk""]","[""anime""]"
5K8ShKZvd3POYcOGc3cdrE,Anodyne,META,"[""METAFIVE""]",0.651,0.85,2,-4.941,0,0.0284,0.5640000000000001,0.174,0.0809,0.759,125.982,288133,2016,Electronic,8,42364,24.0,"[""5bIZrkukT53Jqrc4Vl4dvI""]","[""shibuya-kei""]"
24OH9IMmayThTraKzZF77r,Another day comes,Breakfast,"[""Pay money To my Pain""]",0.468,0.971,7,-2.534,1,0.0759,0.00136,4.66e-06,0.193,0.316,101.592,338733,2012,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
5gzbfewPfoUFE95Pg1ZpKu,Another Dimension,Mozaiq,"[""Blood Stain Child""]",0.393,0.938,10,-3.827,0,0.0895,4.58e-06,0.519,0.109,0.134,145.896,223467,2007,Rock,11,56913,29.0,"[""4EvbQBS99RXzFGGimAS3i9""]","[""industrial metal"", ""j-rock"", ""melodic death metal""]"
5RdhYx4Vt0KG3QaJ6Nnwkt,Another View Point,Point (Remaster),"[""Cornelius""]",0.718,0.736,11,-6.52,1,0.0347,0.000512,0.371,0.131,0.417,133.022,335533,2019,Electronic,0,187681,49.0,"[""2vJObElaIZWYDLpiXiJMo9""]","[""plunderphonics"", ""shibuya-kei""]"
4iBi6TP0gQvwjPmd8H0XFp,Another World,WAVE RUNNER,"[""CAPSULE""]",0.426,0.908,1,-3.616,0,0.144,0.0086,3e-06,0.558,0.113,128.086,265813,2015,Electronic,17,148562,45.0,"[""61KJdJU38zrAW4c3PI9C9N""]","[""japanese indie"", ""shibuya-kei""]"
1FrkD3DCOud0N5huiMoVS0,Another day comes,Another day comes,"[""Pay money To my Pain""]",0.251,0.951,4,-3.262,0,0.122,0.00177,2e-05,0.0996,0.121,101.503,411573,2007,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
3N29lMZHMKTVGXUN5aqzl5,Answer is near,Zankyō Reference,"[""ONE OK ROCK""]",0.35,0.961,5,-3.095,1,0.222,0.00127,0.0,0.362,0.34,187.966,219827,2011,Rock,43,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
1aXqHzRaSr9obayyq6Xg6b,Answers,Before Meteor: FINAL FANTASY XIV Original Soundtrack,"[""Nobuo Uematsu""]",0.395,0.379,2,-9.914,0,0.0286,0.443,5e-06,0.301,0.119,79.973,428897,2013,Classical,40,358006,61.0,"[""3V79CTgRnsDdJSTqKitROv""]","[""japanese classical"", ""japanese vgm"", ""soundtrack""]"
0SA28GQNFDN5UhlT8QyaCW,"Answers (From ""Final Fantasy XIV"")",Distant Worlds III: More Music from Final Fantasy,"[""Nobuo Uematsu""]",0.166,0.332,2,-11.182,0,0.0311,0.791,2e-06,0.0968,0.153,79.767,429000,2015,Classical,35,358006,61.0,"[""3V79CTgRnsDdJSTqKitROv""]","[""japanese classical"", ""japanese vgm"", ""soundtrack""]"
7yaWNicyGnOABcsAy9qX8K,Answers - Reprise,Before the Fall: FINAL FANTASY XIV Original Soundtrack,"[""Nobuo Uematsu""]",0.177,0.126,2,-22.538,0,0.0422,0.994,0.519,0.129,0.0331,140.802,116944,2010,Classical,23,358006,61.0,"[""3V79CTgRnsDdJSTqKitROv""]","[""japanese classical"", ""japanese vgm"", ""soundtrack""]"
0VWqDF6mlh7vsxNhCED6NV,Anthem,ANTHEM,"[""SiM""]",0.416,0.96,7,-2.557,1,0.281,0.00052,1.5000000000000002e-05,0.111,0.321,130.829,171880,2010,Pop,0,458672,58.0,"[""2BM933ADIluGGrPBOhPgIt""]","[""anime"", ""j-rock""]"
2qSD8mgc6bJAQyexDjyMfL,Any,CAVU,"[""04 Limited Sazabys""]",0.503,0.973,5,-3.333,1,0.0884,9.550000000000002e-05,0.0,0.114,0.506,104.965,148067,2015,Rock,29,325414,51.0,"[""6Gem5Nh6gd9PCtWdzR7Odh""]","[""j-rock"", ""melodic hardcore""]"
5bQao47oMALf9PcUx0OTmU,Aoyama,EXIST!,"[""[Alexandros]""]",0.5740000000000001,0.933,4,-3.736,1,0.0714,0.00989,1.06e-06,0.139,0.837,104.753,269027,2016,Pop,34,1031672,59.0,"[""1luOe8HkZQ7zwuaO2wuJqI""]","[""anime"", ""j-pop"", ""j-rock""]"
19LGX8gCslZKznZTZTmnE2,Aphrodite's Suicide,The Nerado Black Sessions,"[""Vagenda"", ""Hatsune Miku""]",0.35,0.335,11,-14.322,1,0.0292,0.0161,0.287,0.151,0.152,155.006,267633,2016,Electronic,0,2742220,35.5,"[""2K1WNSLAMjvjBLadY7Vw4i"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
